timestamp_rad,timestamp_odom,radar_id,x_loc,y_loc,yaw_loc,vx_ego,yaw_rate_ego
0.001808,0.0,1.0,994.969970703125,-2254.219970703125,2.9974284172058105,11.630000114440918,0.004014257341623306
0.041367999999999995,0.039997,3.0,994.510009765625,-2254.14990234375,2.9977774620056152,11.630000114440918,0.003490658476948738
0.06027,0.060003999999999995,4.0,994.280029296875,-2254.1201171875,2.9977774620056152,11.625,0.0031415927223861217
0.076385,0.080006,1.0,994.0499877929688,-2254.090087890625,2.99812650680542,11.625,0.001919862232170999
0.107984,0.109996,2.0,993.7000122070312,-2254.0400390625,2.99812650680542,11.619999885559082,0.0006981316837482154
0.11575999999999999,0.12049499999999999,3.0,993.5900268554688,-2254.02001953125,2.99812650680542,11.619999885559082,0.00017453292093705386
0.135346,0.13999699999999998,4.0,993.3599853515625,-2253.989990234375,2.99812650680542,11.614999771118164,0.0
0.14948899999999998,0.149997,1.0,993.239990234375,-2253.969970703125,2.99812650680542,11.614999771118164,-0.001919862232170999
0.183781,0.179997,2.0,992.9000244140625,-2253.919921875,2.99812650680542,11.609999656677246,-0.0045378562062978745
0.19222699999999998,0.190003,3.0,992.780029296875,-2253.909912109375,2.99812650680542,11.609999656677246,-0.004014257341623306
0.21073899999999998,0.21001,4.0,992.5499877929688,-2253.8701171875,2.9979519844055176,11.609999656677246,-0.004363323096185923
0.22275299999999998,0.220494,1.0,992.4400024414062,-2253.860107421875,2.9979519844055176,11.609999656677246,-0.0036651913542300463
0.260333,0.259997,2.0,991.97998046875,-2253.7900390625,2.9977774620056152,11.604999542236328,-0.0045378562062978745
0.268216,0.270496,3.0,991.8599853515625,-2253.780029296875,2.9977774620056152,11.600000381469727,-0.00331612559966743
0.28718499999999997,0.290003,4.0,991.6300048828125,-2253.739990234375,2.9977774620056152,11.600000381469727,-0.004014257341623306
0.29525,0.30001,1.0,991.52001953125,-2253.72998046875,2.997602939605713,11.600000381469727,-0.0024434609804302454
0.333148,0.32999799999999996,2.0,991.1799926757812,-2253.679931640625,2.997602939605713,11.595000267028809,-0.003490658476948738
0.343068,0.33999799999999997,3.0,991.0599975585938,-2253.659912109375,2.997602939605713,11.59000015258789,-0.0027925267349928617
0.36194,0.36000299999999996,4.0,990.8300170898438,-2253.6298828125,2.9974284172058105,11.59000015258789,-0.0024434609804302454
0.36938299999999996,0.37049499999999996,1.0,990.719970703125,-2253.610107421875,2.9974284172058105,11.59000015258789,-0.0022689281031489372
0.408923,0.409997,2.0,990.260009765625,-2253.550048828125,2.9974284172058105,11.579999923706055,0.0003490658418741077
0.419077,0.420492,3.0,990.1400146484375,-2253.530029296875,2.9974284172058105,11.574999809265137,-0.00017453292093705386
0.437003,0.440003,4.0,989.9099731445312,-2253.5,2.9974284172058105,11.569999694824219,0.0003490658418741077
0.443692,0.440003,1.0,989.9099731445312,-2253.5,2.9974284172058105,11.569999694824219,0.0003490658418741077
0.48422299999999996,0.47999699999999995,2.0,989.4600219726562,-2253.429931640625,2.9974284172058105,11.5600004196167,0.0006981316837482154
0.49573,0.499996,3.0,989.22998046875,-2253.39990234375,2.9974284172058105,11.555000305175781,0.00017453292093705386
0.51277,0.509994,4.0,989.1099853515625,-2253.3798828125,2.9974284172058105,11.555000305175781,-0.0024434609804302454
0.517286,0.520492,1.0,989.0,-2253.3701171875,2.9974284172058105,11.555000305175781,-0.001919862232170999
0.5612269999999999,0.559997,2.0,988.5399780273438,-2253.300048828125,2.9974284172058105,11.545000076293945,0.0008726646192371845
0.570484,0.570491,3.0,988.4299926757812,-2253.2900390625,2.9974284172058105,11.539999961853027,0.0005235987482592463
0.588648,0.5899949999999999,4.0,988.2000122070312,-2253.25,2.9974284172058105,11.529999732971191,-0.0013962633674964309
0.59229,0.5899949999999999,1.0,988.2000122070312,-2253.25,2.9974284172058105,11.529999732971191,-0.0013962633674964309
0.6385719999999999,0.639996,2.0,987.6300048828125,-2253.169921875,2.997253894805908,11.510000228881836,-0.0006981316837482154
0.645606,0.649999,3.0,987.510009765625,-2253.159912109375,2.997253894805908,11.505000114440918,0.0003490658418741077
0.6643089999999999,0.659997,4.0,987.4000244140625,-2253.139892578125,2.997253894805908,11.5,0.00017453292093705386
0.6670309999999999,0.670491,1.0,987.2899780273438,-2253.1201171875,2.997253894805908,11.5,-0.0015707963611930609
0.71556,0.720492,2.0,986.719970703125,-2253.0400390625,2.997079372406006,11.489999771118164,-0.0008726646192371845
0.7196589999999999,0.720492,3.0,986.719970703125,-2253.0400390625,2.997079372406006,11.489999771118164,-0.0008726646192371845
0.739707,0.739996,4.0,986.489990234375,-2253.010009765625,2.997079372406006,11.484999656677246,-0.0020943949930369854
0.742204,0.739996,1.0,986.489990234375,-2253.010009765625,2.997079372406006,11.484999656677246,-0.0020943949930369854
0.792194,0.7899959999999999,2.0,985.9199829101562,-2252.929931640625,2.9969048500061035,11.475000381469727,0.0006981316837482154
0.795642,0.7999959999999999,3.0,985.8099975585938,-2252.909912109375,2.9969048500061035,11.475000381469727,0.0008726646192371845
0.815755,0.820491,4.0,985.5800170898438,-2252.8798828125,2.9969048500061035,11.475000381469727,0.00017453292093705386
0.815966,0.820491,1.0,985.5800170898438,-2252.8798828125,2.9969048500061035,11.475000381469727,0.00017453292093705386
0.8673599999999999,0.87049,2.0,985.010009765625,-2252.800048828125,2.996730327606201,11.46500015258789,-0.003490658476948738
0.8726849999999999,0.87049,3.0,985.010009765625,-2252.800048828125,2.996730327606201,11.46500015258789,-0.003490658476948738
0.8916529999999999,0.889996,4.0,984.7899780273438,-2252.760009765625,2.996730327606201,11.460000038146973,-0.00331612559966743
0.8919849999999999,0.889996,1.0,984.7899780273438,-2252.760009765625,2.996730327606201,11.460000038146973,-0.00331612559966743
0.943812,0.9399959999999999,2.0,984.219970703125,-2252.679931640625,2.996555805206299,11.460000038146973,-0.0045378562062978745
0.9473659999999999,0.950013,3.0,984.0999755859375,-2252.669921875,2.9963812828063965,11.454999923706055,-0.005235987715423107
0.96592,0.9699949999999999,1.0,983.8800048828125,-2252.639892578125,2.9963812828063965,11.449999809265137,-0.005061454605311155
0.9670449999999999,0.9699949999999999,4.0,983.8800048828125,-2252.639892578125,2.9963812828063965,11.449999809265137,-0.005061454605311155
1.018295,1.020491,2.0,983.3099975585938,-2252.56005859375,2.996206760406494,11.444999694824219,0.0020943949930369854
1.0237969999999998,1.020491,3.0,983.3099975585938,-2252.56005859375,2.996206760406494,11.444999694824219,0.0020943949930369854
1.039388,1.039998,1.0,983.0900268554688,-2252.52001953125,2.9963812828063965,11.4399995803833,0.005235987715423107
1.03998,1.039998,4.0,983.0900268554688,-2252.52001953125,2.9963812828063965,11.4399995803833,0.005235987715423107
1.09414,1.089995,2.0,982.52001953125,-2252.43994140625,2.996555805206299,11.430000305175781,0.005759586580097675
1.099901,1.099996,3.0,982.4099731445312,-2252.419921875,2.996555805206299,11.425000190734863,0.0006981316837482154
1.116058,1.120492,4.0,982.1799926757812,-2252.389892578125,2.996555805206299,11.420000076293945,-0.0020943949930369854
1.116774,1.120492,1.0,982.1799926757812,-2252.389892578125,2.996555805206299,11.420000076293945,-0.0020943949930369854
1.171212,1.170491,2.0,981.6199951171875,-2252.31005859375,2.9969048500061035,11.399999618530273,0.008028514683246613
1.172895,1.170491,3.0,981.6199951171875,-2252.31005859375,2.9969048500061035,11.399999618530273,0.008028514683246613
1.1919089999999999,1.189995,1.0,981.3900146484375,-2252.280029296875,2.997079372406006,11.395000457763672,0.006806784309446812
1.1929239999999999,1.189995,4.0,981.3900146484375,-2252.280029296875,2.997079372406006,11.395000457763672,0.006806784309446812
1.2450649999999999,1.249995,2.0,980.719970703125,-2252.179931640625,2.9974284172058105,11.380000114440918,0.00663225119933486
1.2498129999999998,1.249995,3.0,980.719970703125,-2252.179931640625,2.9974284172058105,11.380000114440918,0.00663225119933486
1.2662579999999999,1.269996,1.0,980.489990234375,-2252.14990234375,2.997602939605713,11.375,0.008028514683246613
1.267182,1.269996,4.0,980.489990234375,-2252.14990234375,2.997602939605713,11.375,0.008028514683246613
1.321312,1.319998,2.0,979.9299926757812,-2252.070068359375,2.9979519844055176,11.364999771118164,0.008028514683246613
1.3264289999999999,1.329995,3.0,979.8200073242188,-2252.050048828125,2.99812650680542,11.364999771118164,0.008726646192371845
1.340524,1.3399969999999999,1.0,979.7000122070312,-2252.0400390625,2.99812650680542,11.359999656677246,0.009424777701497078
1.3424289999999999,1.3399969999999999,4.0,979.7000122070312,-2252.0400390625,2.99812650680542,11.359999656677246,0.009424777701497078
1.398622,1.399996,2.0,979.030029296875,-2251.93994140625,2.998650074005127,11.350000381469727,0.009948376566171646
1.4030209999999999,1.399996,3.0,979.030029296875,-2251.93994140625,2.998650074005127,11.350000381469727,0.009948376566171646
1.414533,1.4099929999999998,1.0,978.9199829101562,-2251.929931640625,2.9988248348236084,11.350000381469727,0.009599311277270317
